Date,AAPL,AMZN,GOOGL,MSFT
2022-08-24,165.5120086669922,133.8000030517578,113.40918731689453,271.11614990234375
2022-08-25,167.98193359375,137.27999877929688,116.36186981201172,274.124267578125
2022-08-26,161.64913940429688,130.75,110.06745147705078,263.5466003417969
2022-08-29,159.43614196777344,129.7899932861328,109.14972686767578,260.7350769042969
2022-08-30,156.99588012695312,128.72999572753906,108.6709213256836,258.5133972167969
2022-08-31,155.3262176513672,126.7699966430664,107.95269775390625,257.038818359375
2022-09-01,156.0573272705078,127.81999969482422,109.46894073486328,255.9869384765625
2022-09-02,153.9332275390625,127.51000213623047,107.58360290527344,251.72048950195312
2022-09-06,152.66860961914062,126.11000061035156,106.54617309570312,248.95811462402344
2022-09-07,154.08140563964844,129.47999572753906,109.17964935302734,253.7161102294922
2022-09-08,152.59947204589844,129.82000732421875,108.11229705810547,254.1387939453125
2022-09-09,155.47442626953125,133.27000427246094,110.37669372558594,259.9781188964844
2022-09-12,161.46142578125,136.4499969482422,110.58616638183594,262.13104248046875
2022-09-13,151.9869384765625,126.81999969482422,104.06232452392578,247.719482421875
2022-09-14,153.43922424316406,128.5500030517578,104.74064636230469,247.94558715820312
2022-09-15,150.53465270996094,126.27999877929688,102.65580749511719,241.22149658203125
2022-09-16,148.88475036621094,123.52999877929688,102.54608154296875,240.59234619140625
2022-09-19,152.61924743652344,124.66000366210938,102.8154067993164,240.3760528564453
2022-09-20,155.0100860595703,122.19000244140625,100.89017486572266,238.34115600585938
2022-09-21,151.868408203125,118.54000091552734,99.03477478027344,234.9004669189453
2022-09-22,150.9001922607422,117.30999755859375,99.89264678955078,236.89605712890625
2022-09-23,148.61801147460938,113.77999877929688,98.49610137939453,233.88792419433594
2022-09-26,148.95391845703125,115.1500015258789,97.9275131225586,233.42587280273438
2022-09-27,149.93197631835938,114.41000366210938,97.25917053222656,232.4035186767578
2022-09-28,148.03509521484375,118.01000213623047,99.8028793334961,236.98455810546875
2022-09-29,140.76377868652344,114.80000305175781,97.17936706542969,233.4750213623047
2022-09-30,136.5353240966797,113.0,95.41374206542969,228.95298767089844
2022-10-03,140.73414611816406,115.87999725341797,98.39635467529297,236.66012573242188
2022-10-04,144.3401641845703,121.08999633789062,101.38894653320312,244.66220092773438
2022-10-05,144.63653564453125,120.94999694824219,101.1794662475586,244.97674560546875
2022-10-06,143.67822265625,120.30000305175781,101.16948699951172,242.60760498046875
2022-10-07,138.40257263183594,114.55999755859375,98.4362564086914,230.2703094482422
2022-10-10,138.72857666015625,113.66999816894531,97.61827850341797,225.36485290527344
2022-10-11,137.30593872070312,112.20999908447266,96.93995666503906,221.5899200439453
2022-10-12,136.67364501953125,112.9000015258789,97.31901550292969,221.9241485595703
2022-10-13,141.2676239013672,112.52999877929688,98.81531524658203,230.2703094482422
2022-10-14,136.71316528320312,106.9000015258789,96.32148742675781,224.68653869628906
2022-10-17,140.69461059570312,113.79000091552734,99.72307586669922,233.50454711914062
2022-10-18,142.0184783935547,116.36000061035156,100.5210952758789,234.4580841064453
2022-10-19,142.1271514892578,115.06999969482422,99.3839111328125,232.47232055664062
2022-10-20,141.66281127929688,115.25,99.72307586669922,232.14791870117188
2022-10-21,145.49607849121094,119.31999969482422,100.88020324707031,238.0167236328125
2022-10-24,147.64979553222656,119.81999969482422,102.26676940917969,243.059814453125
2022-10-25,150.50502014160156,120.5999984741211,104.22193145751953,246.41201782226562
2022-10-26,147.55101013183594,115.66000366210938,94.69551849365234,227.39976501464844
2022-10-27,143.0558319091797,110.95999908447266,91.99221801757812,222.9072265625
2022-10-28,153.86407470703125,103.41000366210938,96.05216217041016,231.87265014648438
2022-10-31,151.49293518066406,102.44000244140625,94.27655792236328,228.196044921875
2022-11-01,148.8353271484375,96.79000091552734,90.24653625488281,224.30316162109375
2022-11-02,143.28306579589844,92.12000274658203,86.75518035888672,216.3699188232422
2022-11-03,137.20712280273438,89.30000305175781,83.22393035888672,210.6190643310547
2022-11-04,136.93995666503906,90.9800033569336,86.36614227294922,217.63807678222656
2022-11-07,137.4743194580078,90.52999877929688,88.27142333984375,224.00823974609375
2022-11-08,138.0482940673828,89.9800033569336,88.68041229248047,224.99127197265625
2022-11-09,133.4664764404297,86.13999938964844,87.10431671142578,220.7052001953125
2022-11-10,145.3415985107422,96.62999725341797,93.70796203613281,238.86215209960938
2022-11-11,148.14215087890625,100.79000091552734,96.17186737060547,242.92214965820312
2022-11-14,146.7369384765625,98.48999786376953,95.46360778808594,237.45640563964844
2022-11-15,148.4785919189453,98.94000244140625,98.19684600830078,237.86929321289062
2022-11-16,147.24160766601562,97.12000274658203,98.6058349609375,238.3030242919922
2022-11-17,149.15151977539062,94.8499984741211,98.1170425415039,238.2537384033203
2022-11-18,149.71559143066406,94.13999938964844,97.18934631347656,237.80026245117188
2022-11-21,146.4697265625,92.45999908447266,95.36386108398438,238.61849975585938
2022-11-22,148.61715698242188,93.19999694824219,96.81028747558594,241.55625915527344
2022-11-23,149.4979248046875,94.12999725341797,98.216796875,244.0701141357422
